name,model,bedrooms,bathrooms,district,region,planning_area,subszone,lat,lng,freehold,since_built_year,no_of_units,area_size,since_listing_month,additional_rooms,price
0,2,1,1.0,4854490.980735552,1,4528125.863723609,5409189.263803681,1.27708340707631,103.849181343548,0,5.0,510.0,474.0,6,1,1347500.0
0,2,3,3.0,5384516.552978626,1,2530316.0,2865933.819628647,1.31317508970172,103.84379589573,1,11.0,51.0,1550.0,4,0,3080000.0
0,2,3,3.0,5384516.552978626,1,2530316.0,2865933.819628647,1.31283039144925,103.841544287772,1,92.0,120.0,1173.0,4,0,3079700.0
0,3,5,5.0,1614645.7483838885,0,1468921.5496368038,1435912.5,1.35370313485788,103.890680820842,0,22.0,1472.0,1679.0,6,0,2033900.0
0,2,3,2.0,1614645.7483838885,0,1425021.0,1743700.5917159764,1.3823880275650702,103.892136541911,0,-1.0,680.0,1023.0,4,0,1924900.0
1,3,4,6.0,5038360.934579439,1,3543962.2532894737,4673443.285939968,1.26816216653267,103.814379904552,0,11.0,1129.0,4596.0,6,0,10120000.0
0,2,2,2.0,5384516.552978626,1,6349252.044609666,4096746.6666666665,1.2972590729906102,103.831023686317,0,46.0,540.0,603.0,3,0,1648900.0
0,3,2,2.0,2904791.5646258504,1,2530316.0,2865933.819628647,1.31960020004528,103.845271738384,0,11.0,417.0,958.0,4,0,1925000.0
1,3,4,5.0,5038360.934579439,1,3543962.2532894737,4673443.285939968,1.26816216653267,103.814379904552,0,11.0,1129.0,4919.0,6,0,10285000.0
0,3,2,2.0,1391670.736086176,0,1340339.6103896103,1151349.494949495,1.43456191549725,103.844362842957,0,4.0,660.0,690.0,6,0,847000.0
1,2,4,4.0,4854490.980735552,1,4528125.863723609,4776989.793281654,1.2772242561628302,103.853694940241,0,5.0,1042.0,7244.0,6,0,24455200.0
0,0,3,3.0,1293460.2150537635,0,1199530.0,1294554.347826087,1.43129054542328,103.799161176826,0,6.0,418.0,1259.0,5,0,1452000.0
0,3,3,2.0,1614645.7483838885,0,1468921.5496368038,1327180.8510638298,1.3757753187913502,103.902561278398,0,7.0,493.0,1000.0,4,0,1298000.0
0,2,3,2.0,5384516.552978626,1,2530316.0,2865933.819628647,1.31273110891936,103.840805628022,0,92.0,378.0,915.0,3,0,2090000.0
1,2,1,1.0,4854490.980735552,1,4528125.863723609,4776989.793281654,1.27671498507474,103.853326932298,0,5.0,1042.0,657.0,10,0,1752000.0
0,2,5,8.0,1614645.7483838885,0,1468921.5496368038,1710901.2121212122,1.36652661429401,103.875828348014,0,92.0,18.0,4585.0,4,0,3337400.0
0,3,1,1.0,1464337.8330373003,0,1597532.42506812,1250390.4522613066,1.32293118596659,103.945125602145,0,5.0,748.0,581.0,8,0,858000.0
0,3,3,4.0,5038360.934579439,1,5809465.809768638,5809465.809768638,1.2429639958111298,103.83710621358802,0,12.0,91.0,2174.0,5,0,3432300.0
0,3,3,2.0,1614645.7483838885,0,1468921.5496368038,1327180.8510638298,1.37550739111956,103.902779987401,0,7.0,493.0,1001.0,5,0,1295800.0
1,2,1,1.0,4854490.980735552,1,4528125.863723609,4776989.793281654,1.27671498507474,103.853326932298,0,5.0,1042.0,700.0,6,0,1793000.0
0,3,2,2.0,3103501.436031332,0,1597532.42506812,1846157.3134328357,1.31371146216196,103.926782371376,1,36.0,109.0,1206.0,6,0,2123000.0
0,2,1,1.0,4775055.743509048,1,6349252.044609666,16572637.777777778,1.2998826225442,103.828975333714,1,9.0,60.0,527.0,4,0,1597200.0
0,0,3,2.0,1275588.2037533512,0,1425021.0,1262094.8,1.38926361236302,103.869927528654,0,-1.0,496.0,958.0,4,1,1210000.0
1,2,2,2.0,7014909.427609428,1,3734418.5676392573,4161450.4672897197,1.2914248297393,103.844383363038,0,9.0,696.0,732.0,4,0,2433200.0
0,3,3,3.0,1443190.826873385,0,1474056.5557729942,1230067.5824175824,1.34880158570362,103.926766346112,0,8.0,696.0,1130.0,9,0,1408000.0
1,2,2,2.0,1991224.1223103057,1,2535026.006904488,1922859.266802444,1.33990853882395,103.767523150763,1,62.0,928.0,743.0,6,0,1477300.0
0,2,2,2.0,2044309.4533029613,1,2277172.2433460075,2406725.6038647345,1.2829614865958898,103.839814598308,0,92.0,774.0,840.0,4,0,2145000.0
0,3,4,5.0,3103501.436031332,1,3805257.0276497696,3950115.9223300973,1.29955807704199,103.901523915554,0,8.0,383.0,4596.0,6,0,16181000.0
0,3,2,2.0,1464337.8330373003,0,1597532.42506812,2131635.185185185,1.3121495835614698,103.93746826206,0,36.0,1093.0,936.0,5,0,1086800.0
0,2,2,2.0,1614645.7483838885,0,1434901.4705882352,1251194.0,1.40717651212161,103.90303963124398,0,5.0,992.0,915.0,5,0,1540000.0
0,3,4,4.0,1813806.5789473683,1,2184191.4739884394,2116297.8835978834,1.31110535846664,103.857479860813,1,14.0,910.0,1518.0,5,0,3520000.0
0,3,3,2.0,1908480.7228915663,1,1962362.5668449197,1927526.4957264957,1.3578132786667705,103.827928659779,1,34.0,159.0,2046.0,11,0,3080000.0
0,2,5,5.0,1614645.7483838885,0,1804856.8767908309,1728017.0731707318,1.36629534739616,103.874480824591,0,-1.0,1052.0,2347.0,4,0,2736800.0
0,2,3,3.0,1813806.5789473683,1,2184191.4739884394,2116297.8835978834,1.3129443237366598,103.855634735092,0,1.0,116.0,1292.0,4,0,2392500.0
0,2,1,1.0,3478224.1852487135,1,4528125.863723609,3044893.1558935363,1.29751049338808,103.856297302855,0,92.0,522.0,527.0,4,0,1427800.0
1,2,2,1.0,2044910.1265822784,1,1967280.4586241276,1884550.9641873278,1.28749505390492,103.793610594541,0,52.0,1862.0,635.0,4,0,1171500.0
1,3,2,2.0,5038360.934579439,1,3543962.2532894737,4673443.285939968,1.26816216653267,103.814379904552,0,11.0,1129.0,1055.0,6,0,2035000.0
0,3,2,2.0,2044309.4533029613,1,3543962.2532894737,1604173.939621071,1.28948198551176,103.830085402755,0,29.0,280.0,926.0,6,0,1430000.0
1,2,1,1.0,1991224.1223103057,1,2535026.006904488,1922859.266802444,1.33990853882395,103.767523150763,1,62.0,466.4,624.0,10,0,1135200.0
0,2,2,1.0,1472142.6853707414,1,1506564.6327683616,1662387.1508379888,1.31640941958051,103.892692097652,0,3.0,429.0,646.0,9,0,1320000.0
0,2,4,3.0,1275588.2037533512,0,1425021.0,1262094.8,1.39402092122499,103.881215058062,0,5.0,495.0,1205.0,6,0,1705000.0
0,2,2,3.0,3478224.1852487135,1,4528125.863723609,3857791.150442478,1.30026689906653,103.861865589801,0,8.0,360.0,1335.0,6,0,2948000.0
0,3,5,3.0,1443190.826873385,0,1385824.888888889,1462378.6666666667,1.3720347049909,103.946401836451,0,4.0,944.0,1744.0,10,0,2530000.0
0,2,1,1.0,3103501.436031332,0,1597532.42506812,1846157.3134328357,1.30971430274572,103.908496424321,1,11.0,43.0,636.0,4,0,976800.0
0,2,3,2.0,4775055.743509048,1,4847889.605389798,2796011.650485437,1.3130616127338102,103.80464762708598,1,12.0,85.0,840.0,3,0,2310000.0
0,3,4,5.0,3103501.436031332,1,2184191.4739884394,2917566.1764705884,1.29660974425015,103.867069174269,0,25.0,737.0,2163.0,5,0,3938000.0
0,2,4,2.0,2044910.1265822784,0,2106210.4838709678,2420852.755905512,1.31710645052527,103.758947292195,0,52.0,1468.0,1238.0,4,0,2244000.0
0,3,4,3.0,2904791.5646258504,1,2530316.0,2865933.819628647,1.31471753038515,103.841428522625,0,18.0,311.0,2637.0,6,0,4708000.0
1,2,3,2.0,4854490.980735552,1,4528125.863723609,4776989.793281654,1.27671498507474,103.853326932298,0,5.0,1042.0,1539.0,5,0,3866900.0
0,2,3,3.0,3478224.1852487135,1,1788613.7651821862,1501034.6154051,1.30047107224304,103.850687337448,0,21.0,160.0,1680.0,8,0,2178000.0
0,2,4,4.0,2044910.1265822784,1,1967280.4586241276,2218791.0828025476,1.28082397634044,103.790728746282,0,62.0,548.0,1830.0,4,0,3273600.0
0,2,4,3.0,1614645.7483838885,0,1468921.5496368038,1327180.8510638298,1.37017075252236,103.899998611766,0,22.0,1472.0,1485.0,4,0,2090000.0
0,3,4,3.0,1813806.5789473683,1,2184191.4739884394,1333558.8235294118,1.31477585742823,103.846680464253,1,14.0,129.0,1550.0,6,0,3300000.0
0,2,3,3.0,1464337.8330373003,0,1597532.42506812,2131635.185185185,1.31602164556244,103.94567558931,1,23.0,65.0,969.0,6,0,1232000.0
1,2,2,2.0,4854490.980735552,1,4528125.863723609,4776989.793281654,1.27671498507474,103.853326932298,0,5.0,1042.0,1119.0,7,0,2739000.0
0,0,3,3.0,1391670.736086176,0,1483697.049180328,1314511.111111111,1.4484828125566205,103.827500614159,0,-1.0,413.0,883.0,4,0,1105500.0
0,2,2,2.0,2328611.231884058,1,4528125.863723609,2038472.6643598615,1.27601222585222,103.845897843593,0,46.0,210.0,904.0,6,0,1603800.0
0,3,1,1.0,1991224.1223103057,1,2535026.006904488,2017378.313253012,1.33718821380367,103.781736456,0,1.0,171.0,517.0,4,0,1283700.0
0,2,3,1.0,2044309.4533029613,1,3543962.2532894737,1752566.6666666667,1.28381045177125,103.832759850443,0,85.0,11.0,890.0,5,0,1143500.0
0,3,3,2.0,4775055.743509048,1,2535026.006904488,3471861.61971831,1.31049636845377,103.802392230378,1,37.0,319.0,936.0,4,0,2520000.0
0,0,3,3.0,1614645.7483838885,0,1434901.4705882352,1493898.75,1.40168540715792,103.89768446125,0,7.0,728.0,1120.0,6,0,1306800.0
0,2,3,3.0,5384516.552978626,1,8152532.605729877,2487326.1904761903,1.30395577762362,103.840804014831,1,8.0,200.0,1313.0,3,0,2970000.0
0,3,1,1.0,5384516.552978626,1,2291590.434782609,2229222.3214285714,1.30013550331303,103.846750395382,0,-1.0,188.0,452.0,4,0,1304600.0
0,3,3,3.0,1369109.4515752625,0,1344969.9792960663,1426577.0440251573,1.36286208839026,103.763433915546,0,92.0,564.0,990.0,4,0,1768800.0
0,2,3,2.0,4775055.743509048,1,4847889.605389798,5507399.833887043,1.30656346400868,103.8213284336,0,-1.0,101.0,1324.0,12,0,6050000.0
0,2,3,2.0,1464337.8330373003,0,1597532.42506812,2131635.185185185,1.3148123135852,103.942590382344,1,16.0,40.0,1452.0,6,0,2077800.0
0,2,2,1.0,5384516.552978626,1,2291590.434782609,2229222.3214285714,1.30042006162394,103.845957552922,0,8.0,118.0,548.0,15,0,1595000.0
0,2,2,2.0,5384516.552978626,1,6184363.008130081,4737212.931034483,1.30448579105197,103.833941935117,1,41.0,88.0,829.0,4,0,2178000.0
0,2,3,3.0,5384516.552978626,1,8152532.605729877,6046682.113821139,1.30773531465583,103.839088016031,1,13.0,97.0,1238.0,3,0,3850000.0
0,3,3,2.0,1475015.0159744408,0,1493349.0566037735,1491303.1578947369,1.34335239967805,103.719303577001,0,8.0,629.0,1023.0,5,0,1760000.0
1,3,1,1.0,7014909.427609428,1,3734418.5676392573,4161450.4672897197,1.2914248297393,103.844383363038,0,9.0,696.0,484.0,4,1,1712700.0
0,3,3,3.0,5038360.934579439,1,5809465.809768638,5809465.809768638,1.24374486501866,103.842511120502,0,12.0,264.0,1711.0,6,0,2915000.0
0,3,4,4.0,1386899.745547074,0,1385824.888888889,1366258.2840236686,1.35823032280321,103.965573132382,0,92.0,428.0,1270.0,4,0,1870000.0
0,2,5,4.0,3103501.436031332,1,3805257.0276497696,2048314.2857142857,1.30907421145446,103.898319919507,1,-1.0,32.0,2077.0,4,0,3850000.0
0,3,1,1.0,4775055.743509048,1,2535026.006904488,3110807.6923076925,1.31672581051651,103.78420830194,0,1.0,119.0,592.0,5,0,1364000.0
0,3,3,3.0,1386899.745547074,0,1385824.888888889,1366258.2840236686,1.35823032280321,103.965573132382,0,92.0,428.0,904.0,3,0,1249400.0
0,2,5,4.0,1386899.745547074,0,1385824.888888889,1366258.2840236686,1.36106278251276,103.969953491394,1,92.0,276.0,1808.0,4,0,2970000.0
0,3,3,3.0,1813806.5789473683,1,2184191.4739884394,2116297.8835978834,1.3088957673265802,103.863068603426,0,15.0,600.0,1841.0,7,0,3630000.0
0,2,3,3.0,4775055.743509048,1,6184363.008130081,8418328.440366972,1.3049543207656202,103.827627471264,1,-1.0,154.0,1776.0,4,0,7014700.0
0,2,3,2.0,1671637.4331550803,1,2530316.0,1601464.8484848484,1.3253776652303,103.854016025818,1,23.0,27.0,1088.0,6,0,1375000.0
0,2,1,1.0,2328611.231884058,1,4528125.863723609,2728664.1666666665,1.27347663345182,103.845553160818,0,8.0,202.0,624.0,3,0,1419000.0
0,2,2,2.0,2044910.1265822784,0,2106210.4838709678,2096134.0909090908,1.30667624811569,103.768536922932,0,3.0,505.0,710.0,9,0,1430000.0
0,2,4,3.0,2044309.4533029613,1,3543962.2532894737,1991646.5277777778,1.2763901192721498,103.830271330171,0,92.0,1074.0,1496.0,4,0,2984300.0
0,2,4,6.0,4775055.743509048,1,6184363.008130081,8418328.440366972,1.3036862120666202,103.825629004285,1,92.0,54.0,2895.0,4,0,14854400.0
0,2,3,2.0,4775055.743509048,1,6184363.008130081,8418328.440366972,1.3049543207656202,103.827627471264,1,12.0,154.0,1313.0,4,0,5157900.0
0,3,4,5.0,1391670.736086176,0,1340339.6103896103,1706840.7407407407,1.4180713949583403,103.84790678249,0,6.0,420.0,2713.0,6,0,3649800.0
1,2,2,2.0,2044910.1265822784,1,1967280.4586241276,1884550.9641873278,1.2863091960681798,103.792702828649,0,52.0,1862.0,829.0,3,0,1724800.0
0,2,2,2.0,1472142.6853707414,1,1506564.6327683616,1445918.6046511629,1.31131219787605,103.882972095616,1,5.0,137.0,721.0,4,0,1482800.0
0,2,4,4.0,5384516.552978626,1,6349252.044609666,4096746.6666666665,1.2972590729906102,103.831023686317,0,46.0,540.0,1582.0,3,0,4461600.0
0,3,3,2.0,1391670.736086176,0,1340339.6103896103,1153570.0000004636,1.43795645154437,103.830995368522,0,8.0,654.0,958.0,6,0,1232000.0
0,3,3,2.0,1369109.4515752625,0,1552352.9032258065,1468977.2738699778,1.37120910726776,103.776854712827,0,6.0,483.0,990.0,7,0,1485000.0
0,3,4,4.0,3103501.436031332,1,3805257.0276497696,4248308.064516129,1.2983271637053,103.893447598793,1,1.0,56.0,2820.0,3,1,7810000.0
0,3,1,1.0,1671637.4331550803,1,1798508.9201877934,1857205.0062683516,1.33742074109903,103.846538493576,0,11.0,590.0,463.0,7,0,825000.0
0,3,1,1.0,1671637.4331550803,1,1798508.9201877934,4014772.469559879,1.33050893129238,103.843673071862,1,22.0,384.0,549.0,3,0,1053800.0
0,3,3,2.0,2904791.5646258504,1,2530316.0,2865933.819628647,1.31960020004528,103.845271738384,0,11.0,417.0,1098.0,7,0,2288000.0
0,3,1,1.0,1443190.826873385,0,1474056.5557729942,1357542.2222222222,1.34071552719957,103.956574655748,0,10.0,646.0,560.0,13,0,792000.0
0,2,2,2.0,4854490.980735552,1,4528125.863723609,5409189.263803681,1.27708340707631,103.849181343548,0,5.0,510.0,947.0,6,0,2198900.0
0,2,4,4.0,5384516.552978626,1,8152532.605729877,6046682.113821139,1.30859093723545,103.838674160874,1,9.0,158.0,1711.0,6,0,4607800.0
0,3,2,2.0,2904791.5646258504,1,2530316.0,2865933.819628647,1.31404425678498,103.841922909924,0,10.0,129.0,1012.0,4,0,2090000.0
0,2,3,2.0,4775055.743509048,1,2535026.006904488,2430919.9029126214,1.3297125646108705,103.796996065203,0,62.0,476.0,915.0,4,0,2454700.0
0,2,3,2.0,1386899.745547074,0,1385824.888888889,1366258.2840236686,1.36106278251276,103.969953491394,1,92.0,276.0,969.0,4,0,1628000.0
0,2,1,1.0,2044309.4533029613,1,2277172.2433460075,2406725.6038647345,1.2829614865958898,103.839814598308,0,92.0,774.0,570.0,3,0,1581800.0
0,3,4,3.0,4775055.743509048,1,2535026.006904488,2755261.5384615385,1.33172687126153,103.793972601908,1,1.0,285.0,1259.0,4,1,3630000.0
0,3,2,2.0,1443190.826873385,0,1474056.5557729942,1357542.2222222222,1.34120980441122,103.956288849924,0,10.0,646.0,937.0,6,0,1188000.0
0,3,4,4.0,5384516.552978626,1,8152532.605729877,6046682.113821139,1.30914345592949,103.83757966118,1,12.0,70.0,2626.0,10,0,6820000.0
0,2,3,2.0,3103501.436031332,0,1597532.42506812,1846157.3134328357,1.30961901654531,103.909258168713,1,7.0,22.0,883.0,4,0,1647800.0
0,2,2,2.0,3103501.436031332,0,1597532.42506812,1846157.3134328357,1.31336356489796,103.927394321393,1,10.0,41.0,775.0,4,0,1430000.0
0,3,4,3.0,1671637.4331550803,1,2530316.0,1601464.8484848484,1.32792812694096,103.843273141429,1,9.0,280.0,1410.0,3,0,2805000.0
0,0,4,3.0,1391670.736086176,0,1340339.6103896103,1706840.7407407407,1.41843481387839,103.845581391724,0,4.0,505.0,1173.0,5,0,1339800.0
0,0,3,2.0,1614645.7483838885,0,1434901.4705882352,1490789.5833333333,1.40113341483107,103.908072591719,0,6.0,383.0,1076.0,5,0,1298000.0
0,2,1,1.0,2044309.4533029613,1,2277172.2433460075,2406725.6038647345,1.2829614865958898,103.839814598308,0,92.0,774.0,431.0,4,0,1075800.0
0,3,1,1.0,3103501.436031332,1,3805257.0276497696,3950115.9223300973,1.30116875572355,103.90393142906,0,18.0,612.0,840.0,6,0,1485000.0
0,2,2,2.0,1369109.4515752625,0,1344969.9792960663,1284003.076923077,1.37525459469413,103.757531008357,0,-1.0,74.0,603.0,4,0,995900.0
0,0,3,2.0,1293460.2150537635,0,1199530.0,1294554.347826087,1.43232888028606,103.799984842559,0,6.0,653.0,1346.0,5,0,1375000.0
0,3,1,1.0,1614645.7483838885,0,1804856.8767908309,1494831.3725490195,1.35368269478836,103.870913317584,0,-1.0,466.4,614.0,6,0,1050500.0
0,2,3,4.0,5384516.552978626,1,8152532.605729877,6046682.113821139,1.3074153524008705,103.83971731014,1,7.0,50.0,1905.0,4,0,6945400.0
0,3,2,2.0,1614645.7483838885,0,1425021.0,1291403.1746031747,1.3886088878533,103.895931197314,0,7.0,622.0,775.0,5,0,1265000.0
0,2,2,2.0,3478224.1852487135,1,4528125.863723609,3044893.1558935363,1.29916295967817,103.857859536947,0,5.0,660.0,936.0,4,0,2475000.0
0,3,4,4.0,5384516.552978626,1,6349252.044609666,3907440.425531915,1.2942408571583,103.836767303675,1,-1.0,376.0,2056.0,4,0,7564700.0
0,2,4,4.0,5384516.552978626,1,8152532.605729877,2487326.1904761903,1.30924339094276,103.84261059819,0,42.0,48.0,3150.0,6,0,3850000.0
0,3,4,4.0,1614645.7483838885,0,1804856.8767908309,2015160.1522842639,1.34579628007765,103.880801954328,1,1.0,80.0,1291.0,4,0,2924100.0
0,0,3,2.0,1369109.4515752625,0,1552352.9032258065,1240684.154348438,1.38987346975861,103.770270004042,0,8.0,602.0,1056.0,6,0,1210000.0
0,3,3,3.0,1908480.7228915663,1,1962362.5668449197,2017571.9298245613,1.35231665677767,103.850719244155,0,6.0,694.0,1141.0,3,0,2695000.0
0,3,2,2.0,1614645.7483838885,0,1468921.5496368038,1435912.5,1.36160690195093,103.890029372368,1,6.0,337.0,1012.0,3,0,1848000.0
0,3,1,1.0,4775055.743509048,1,6349252.044609666,3907440.425531915,1.29549744673762,103.834969393898,1,25.0,728.0,818.0,4,0,1760000.0
0,3,4,5.0,5384516.552978626,1,8152532.605729877,6046682.113821139,1.30361026763408,103.838456864166,1,9.0,165.0,3907.0,4,0,11880000.0
0,2,4,2.0,1743462.156448203,1,1798508.9201877934,2278432.624113475,1.3388489988881498,103.871424136458,0,62.0,667.0,1281.0,4,0,3228500.0
0,3,2,2.0,5384516.552978626,1,8152532.605729877,6046682.113821139,1.30733322469102,103.838480574083,1,11.0,241.0,1335.0,3,0,4950000.0
1,2,3,2.0,4854490.980735552,1,4528125.863723609,4776989.793281654,1.27671498507474,103.853326932298,0,5.0,1042.0,1593.0,8,1,4761900.0
0,2,2,2.0,2044309.4533029613,1,2277172.2433460075,2406725.6038647345,1.2829614865958898,103.839814598308,0,92.0,774.0,743.0,4,0,2016300.0
0,3,2,2.0,1443190.826873385,0,1385824.888888889,1462378.6666666667,1.37026590756704,103.945204473783,0,7.0,892.0,752.0,4,0,990000.0
0,3,4,2.0,1443190.826873385,0,1474056.5557729942,1726299.0990990992,1.3442593228979498,103.949073592994,0,62.0,2203.0,1270.0,4,0,1980000.0
0,2,4,3.0,2044910.1265822784,0,2106210.4838709678,2420852.755905512,1.31710645052527,103.758947292195,0,52.0,1468.0,1292.0,3,0,2483800.0
0,3,2,2.0,1369109.4515752625,0,1344969.9792960663,1426577.0440251573,1.36286208839026,103.763433915546,0,92.0,564.0,700.0,4,0,1397000.0
0,2,3,3.0,3478224.1852487135,1,4528125.863723609,9158456.783919599,1.2963566643980902,103.85736876917,0,1.0,219.0,1324.0,3,0,3679500.0
0,2,4,3.0,5384516.552978626,1,2530316.0,2865933.819628647,1.31273110891936,103.840805628022,0,92.0,378.0,1528.0,4,0,3829100.0
0,2,3,2.0,1472142.6853707414,1,1506564.6327683616,1690572.1311475409,1.32550014170954,103.882891463503,0,-1.0,265.0,883.0,4,0,1819400.0
0,3,4,4.0,5384516.552978626,1,6349252.044609666,3907440.425531915,1.29474075956073,103.836583709306,1,8.0,376.0,2411.0,4,0,8338000.0
0,3,3,3.0,1614645.7483838885,0,1468921.5496368038,1710901.2121212122,1.36687209082203,103.877276895615,1,28.0,108.0,1538.0,4,0,2200000.0
0,2,1,1.0,2044910.1265822784,1,1967280.4586241276,2227979.6116504855,1.30326050404129,103.789209731059,0,-1.0,165.0,517.0,3,0,976800.0
0,3,3,3.0,1614645.7483838885,0,1468921.5496368038,1710901.2121212122,1.35580654003321,103.879714474791,1,-1.0,466.4,924.0,6,0,1650000.0
0,2,2,1.0,2904791.5646258504,1,2530316.0,2865933.819628647,1.32114652933088,103.841550400671,1,7.0,55.0,646.0,4,0,1749000.0
0,3,4,3.0,1908480.7228915663,1,1962362.5668449197,1927526.4957264957,1.35200745401591,103.837031862103,0,-1.0,1206.0,1259.0,6,0,2253900.0
0,2,2,1.0,2044309.4533029613,1,2277172.2433460075,2406725.6038647345,1.2829614865958898,103.839814598308,0,92.0,774.0,700.0,4,0,2050400.0
0,3,3,2.0,5384516.552978626,1,2291590.434782609,2229222.3214285714,1.2973110264556498,103.843201274544,1,4.0,120.0,818.0,4,0,2255000.0
0,2,1,1.0,5384516.552978626,1,3734418.5676392573,3183496.2025316455,1.2927319871783,103.842250095411,1,25.0,345.0,840.0,4,0,1801800.0
0,2,1,1.0,4854490.980735552,1,4528125.863723609,4776989.793281654,1.28076943476846,103.852658562152,0,14.0,1111.0,592.0,6,0,1375000.0
0,2,2,2.0,4775055.743509048,1,2535026.006904488,3110807.6923076925,1.31608946306981,103.782518106642,1,1.0,119.0,1173.0,4,0,2539300.0
0,2,3,3.0,1369109.4515752625,0,1552352.9032258065,1718985.8974358975,1.3772875548068402,103.76343057748,0,24.0,636.0,1388.0,4,0,1485000.0
0,3,4,5.0,5038360.934579439,1,3543962.2532894737,4673443.285939968,1.26489010829928,103.816454088109,0,6.0,366.0,4725.0,5,0,10098000.0
0,2,2,2.0,3103501.436031332,1,3805257.0276497696,4248308.064516129,1.29647219511777,103.891034649257,1,92.0,200.0,689.0,4,0,2074600.0
0,3,3,2.0,1614645.7483838885,0,1804856.8767908309,2015160.1522842639,1.34579628007765,103.880801954328,1,1.0,80.0,1087.0,4,0,2365000.0
0,2,1,1.0,2044910.1265822784,1,1967280.4586241276,2218791.0828025476,1.27685386379359,103.791742171785,1,4.0,120.0,560.0,5,0,1169000.0
0,3,2,2.0,2044309.4533029613,1,3543962.2532894737,2372321.359223301,1.2929389935100302,103.821693138843,0,4.0,663.0,807.0,4,0,1908600.0
0,3,3,2.0,5038360.934579439,1,3543962.2532894737,4673443.285939968,1.264546384026,103.817334164497,0,62.0,429.0,1345.0,3,0,3967700.0
0,3,2,2.0,1614645.7483838885,0,1804856.8767908309,2015160.1522842639,1.34553420682452,103.880737418528,1,1.0,80.0,710.0,4,0,1652500.0
0,3,4,4.0,4775055.743509048,1,8152532.605729877,10466942.0,1.31083945362027,103.828325367461,1,8.0,156.0,2476.0,12,1,8143300.0
1,3,3,3.0,5038360.934579439,1,3543962.2532894737,4673443.285939968,1.26716058978127,103.81195258327,0,11.0,1129.0,1560.0,5,0,3300000.0
0,2,4,5.0,4854490.980735552,1,4528125.863723609,5409189.263803681,1.27929478959373,103.850552555075,0,11.0,341.0,9138.0,8,1,35200000.0
0,2,4,5.0,5384516.552978626,1,6349252.044609666,5815416.814159292,1.29671864134885,103.838173259745,1,10.0,68.0,2368.0,3,0,5918000.0
0,3,2,1.0,1991224.1223103057,0,2106210.4838709678,1974611.7241379311,1.33102936528877,103.767519926051,1,92.0,660.0,700.0,6,0,1452000.0
0,3,5,4.0,1908480.7228915663,1,1962362.5668449197,1927526.4957264957,1.34935737197469,103.838327333282,0,-1.0,466.4,2099.0,3,1,3507800.0
0,3,2,2.0,5038360.934579439,1,5809465.809768638,5809465.809768638,1.24913046221297,103.841532989611,0,11.0,228.0,1227.0,4,0,2703400.0
0,3,4,3.0,4775055.743509048,1,4847889.605389798,5507399.833887043,1.31432631656582,103.831065213527,1,57.0,117.0,1572.0,4,0,5117200.0
0,2,3,2.0,2044910.1265822784,1,1967280.4586241276,2218791.0828025476,1.28082397634044,103.790728746282,0,62.0,548.0,958.0,3,1,1863400.0
0,3,1,1.0,4775055.743509048,1,6184363.008130081,8418328.440366972,1.30361011228586,103.825167160428,0,62.0,192.0,700.0,4,1,2593800.0
0,3,4,3.0,5038360.934579439,1,5809465.809768638,5809465.809768638,1.2429639958111298,103.83710621358802,0,12.0,91.0,2583.0,4,1,5720000.0
0,0,3,3.0,1475015.0159744408,0,1493349.0566037735,1225376.1560240784,1.35101805543217,103.697190332993,0,22.0,754.0,1335.0,3,0,1083500.0
0,3,3,3.0,5384516.552978626,1,8152532.605729877,6046682.113821139,1.30644832933558,103.838413078586,1,18.0,118.0,1722.0,6,0,4279000.0
0,2,2,2.0,2904791.5646258504,1,2530316.0,2865933.819628647,1.31467262956125,103.839010845653,1,20.0,81.0,810.0,3,0,1815000.0
0,3,4,6.0,5384516.552978626,1,8152532.605729877,6046682.113821139,1.30644832933558,103.838413078586,1,18.0,118.0,2443.0,7,0,6396500.0
0,3,3,3.0,1275588.2037533512,0,1425021.0,1262094.8,1.39506943954265,103.881104998925,0,5.0,555.0,1044.0,6,0,1540000.0
0,3,4,4.0,1386899.745547074,0,1385824.888888889,1366258.2840236686,1.35823032280321,103.965573132382,0,92.0,428.0,1270.0,4,0,1859000.0
0,3,2,1.0,1614645.7483838885,0,1468921.5496368038,1032338.2352941267,1.3699223833548302,103.890925005074,0,-1.0,466.4,635.0,4,0,969100.0
0,3,5,6.0,5384516.552978626,1,6349252.044609666,3907440.425531915,1.29474075956073,103.836583709306,1,8.0,376.0,2411.0,3,0,7832000.0
0,2,3,2.0,2328611.231884058,1,4528125.863723609,2728664.1666666665,1.2738629435052,103.843710484506,0,62.0,351.0,1421.0,4,0,3696000.0
0,2,1,1.0,2904791.5646258504,1,2530316.0,2865933.819628647,1.3156928164723998,103.841615456446,1,6.0,180.0,926.0,5,0,2313200.0
0,2,2,2.0,1671637.4331550803,1,2530316.0,1601464.8484848484,1.32571303801229,103.845508907095,1,10.0,104.0,904.0,4,0,1650000.0
0,3,4,4.0,1908480.7228915663,1,1962362.5668449197,1927526.4957264957,1.35965938478524,103.83269196692,0,17.0,164.0,1485.0,4,0,2035000.0
0,2,4,3.0,3478224.1852487135,1,4528125.863723609,3857791.150442478,1.30070393376469,103.86186108134198,0,8.0,360.0,2121.0,11,0,5891600.0
