Id,Predicted
1301,1818694.719047619
1302,13498689.622222219
1303,1003364.7428571427
1304,1299732.768253968
1305,1643989.9865079364
1306,1401396.2860813087
1307,3627359.30497558
1308,1768479.8544566545
1309,4708528.746428571
1310,3283822.368253969
1311,1293203.7936507938
1312,7531323.059615385
1313,2067932.0012820514
1314,3096014.1226190473
1315,2150723.5742063485
1316,1596843.7186507937
1317,1059849.5071428572
1318,1257589.708333333
1319,4425924.697619047
1320,1629593.3880952382
1321,1982619.4103174605
1322,1977447.425793651
1323,6492679.396825397
1324,1937143.8289682544
1325,1014389.9843101343
1326,2524026.238888889
1327,1237489.6833943836
1328,2923211.3896825397
1329,1842032.271428571
1330,1324450.473015873
1331,767365.436904762
1332,3522682.7049422795
1333,1684717.9357142863
1334,1789831.2547619052
1335,3012669.427380952
1336,2697265.0626984118
1337,1795231.229675196
1338,1665124.9801587304
1339,3362819.7633838383
1340,1375542.0198412698
1341,1330013.5353809588
1342,4417493.993650793
1343,4539498.26031746
1344,836238.1649572648
1345,3137944.369047619
1346,1224936.241269841
1347,3512017.4214285705
1348,1774815.2525362321
1349,8309263.194047618
1350,1951407.2067460315
1351,1569822.275
1352,1957397.0976190465
1353,2451447.940512266
1354,1941980.353174603
1355,2188208.627777778
1356,1417469.834340659
1357,2491148.8642857145
1358,2567831.892857143
1359,4440438.550732601
1360,1686532.6869047617
1361,1416134.102380953
1362,2472114.5529942284
1363,796915.3892857141
1364,1299036.818333352
1365,963802.3787545789
1366,2009529.1261904764
1367,11962913.738888888
1368,1864895.1587301588
1369,1185316.2464285719
1370,3107157.3341269847
1371,1765906.6201249727
1372,2557052.2325396826
1373,1383781.6023809523
1374,1195074.0321132299
1375,1361325.0765873017
1376,1665468.0714285716
1377,2083846.1321123317
1378,3229620.5930028306
1379,2110517.267513003
1380,2969992.452380953
1381,1684924.2887769481
1382,1347641.4325396824
1383,1552271.1246031744
1384,3211545.1928571425
1385,1254200.0186507937
1386,4804947.782605694
1387,2448712.5376984123
1388,2065988.8535714285
1389,3401360.53513431
1390,3006725.819047619
1391,1305334.5630952378
1392,2005866.3452380951
1393,1634575.0418470416
1394,8469801.565873016
1395,2097850.893650794
1396,8173720.411111108
1397,1965024.8605616605
1398,3488182.6322510843
1399,1687403.3174603167
1400,1190496.45
1401,3412245.182539683
1402,1599033.6126984127
1403,1859784.0311507937
1404,1488803.324908425
1405,6006359.900793653
1406,1325464.4888888889
1407,2355281.857589632
1408,10345672.48095238
1409,2774120.1185425683
1410,1360638.0015873015
1411,4804947.782605694
1412,2734195.060389611
1413,1606767.205555555
1414,1817249.0444444441
1415,1628480.1900183146
1416,1984894.3746337004
1417,1551752.38997114
1418,4190822.873473749
1419,1262746.1300865798
1420,2648291.2504578754
1421,3667914.3331054356
1422,885927.4432539683
1423,2046008.111904762
1424,1200800.4826380718
1425,960452.1587301587
1426,1674950.8142857137
1427,22251119.11904762
1428,2231536.4444444445
1429,5671390.785714285
1430,2620604.863492064
1431,2312291.921834486
1432,2709115.8134076037
1433,6044609.967460317
1434,1803558.8539682538
1435,1320813.838095238
1436,2675023.206349206
1437,1795986.4190476188
1438,7563540.946031748
1439,3897654.399999999
1440,1965064.2318405672
1441,873730.4571428571
1442,2081554.298809524
1443,3826295.1987789995
1444,1208652.864285714
1445,1813377.2953463204
1446,2720845.488961039
1447,1535881.2563492062
1448,3247192.7263449426
1449,1614964.178968254
1450,6783012.107142856
1451,2014852.3346472972
1452,2046742.9015873014
1453,4294048.166666667
1454,1288129.65781238
1455,1452193.7674603174
1456,1984894.3746337004
1457,1561411.5126984129
1458,2663016.583333334
1459,1922096.77958153
1460,2135674.0698412703
1461,2421019.5119047617
1462,966016.6190476194
1463,747610.9059523811
1464,2591789.654761905
1465,4083226.8742063497
1466,1708927.285894991
1467,2173420.7670634924
1468,3041348.816269841
1469,1058599.4990183755
1470,3667914.3331054356
1471,1234762.7678571427
1472,2178083.757538228
1473,1098081.2318681318
1474,1304396.9007936511
1475,2352580.546428571
1476,1986134.8603174603
1477,2709057.8332972573
1478,14505225.07936508
1479,1492874.0105850033
1480,1668399.5166666668
1481,6372151.080280831
1482,1334657.6086982193
1483,839073.1079365078
1484,1492884.5734126985
1485,1166440.5146825395
1486,5787650.5936507955
1487,2326793.7476190478
1488,856795.5625763125
1489,1290474.0674603174
1490,4425924.697619047
1491,18264013.57936508
1492,1420695.888183222
1493,1299714.2309523807
1494,3950327.3019119757
1495,1747699.8677933181
1496,3919376.4690476195
1497,1290279.5548840046
1498,1179537.3626984125
1499,1092987.6253968251
1500,1078155.0038794538
1501,1842625.457142857
1502,6989517.538492062
1503,1266920.4350161082
1504,4083226.8742063497
1505,1175823.4595238094
1506,1386072.883424908
1507,1149106.799206349
1508,1776366.3474747478
1509,777926.9416666665
1510,6934288.61002886
1511,7307787.600091573
1512,1971346.1683805916
1513,839028.3714285715
1514,1634170.9238095244
1515,5304210.971825397
1516,6796115.256746032
1517,1528412.8345238096
1518,1000653.5789682537
1519,2600708.939942901
1520,1338448.173809524
1521,1204430.3392871018
1522,2087511.7812049068
1523,1136955.6912698413
1524,1880490.3476190474
1525,3901903.12828283
1526,1599970.856746032
1527,1650953.0515873018
1528,982640.0222222224
1529,2145325.166330891
1530,2182291.7821123325
1531,2362876.1021672757
1532,1334657.6086982193
1533,1920548.8142857146
1534,2865576.1904761903
1535,2368477.1698412695
1536,1646062.8968253967
1537,18228664.346031744
1538,1400801.8191716778
1539,1710508.9130952382
1540,1619507.6214285716
1541,2998073.218986569
1542,1709238.4055555556
1543,933851.5738095237
1544,3463304.5341269844
1545,1155656.7706349203
1546,2580579.9949134197
1547,1691358.7242063493
1548,1597186.869444444
1549,1336568.6880952383
1550,3095114.79920635
1551,1861587.9007936507
1552,1202278.0484126986
1553,1565409.7134920636
1554,2542277.1904761903
1555,3168220.911904761
1556,1175706.2031746032
1557,3211897.933333333
1558,7410363.111111112
1559,1432495.8642857142
1560,4147434.5583333336
1561,1250214.9841269841
1562,1179408.6821428572
1563,13067728.248717949
1564,1237407.5535714284
1565,2065496.1096153853
1566,2440054.879761905
1567,3510799.9444444454
1568,2453032.685714286
1569,1439077.58531746
1570,1223922.1630952382
1571,1808154.042857143
1572,1312932.9071428573
1573,1241796.1035714287
1574,1476838.9480158729
1575,1651152.865079365
1576,1552690.660714286
1577,1156157.849206349
1578,8862460.638888888
1579,9750637.365079364
1580,2283406.9031746034
1581,1838980.588095238
1582,4580654.419444445
1583,1704782.2805555558
1584,5147581.295238095
1585,1689323.0357142854
1586,1140493.3321428574
1587,1097450.2833333332
1588,2318767.9794871793
1589,5448442.8
1590,1109203.0321428573
1591,1839469.2539682537
1592,1607080.2625109297
1593,3597547.885317461
1594,1584152.5996031747
1595,1873269.6702380953
1596,4156353.16468254
1597,5159540.277777778
1598,6447904.295238094
1599,926391.66984127
1600,1159362.143650794
1601,1986590.9464285711
1602,2285764.9650793658
1603,1454397.1166666665
1604,13245469.132539682
1605,2039032.370923521
1606,3310505.026190476
1607,6540019.379365079
1608,1356378.4269841271
1609,2766179.4722222225
1610,11946070.642857142
1611,2479104.1224303474
1612,5151001.375793652
1613,1655116.6484185113
1614,2570609.962698413
1615,9700788.462698411
1616,2903764.515367965
1617,2814640.549098124
1618,1408010.9345238095
1619,1231573.380952381
1620,2993251.007936508
1621,1146629.0587301587
1622,5759025.64949495
1623,1439887.5333405158
1624,947754.875
1625,1042711.1531746032
1626,10629669.316269845
1627,2496762.717857143
1628,3094627.8365405495
1629,1265156.3920634922
1630,15220060.602380956
1631,1378142.732142857
1632,2085191.4654761907
1633,1206798.4903799656
1634,3629054.5599927856
1635,2296889.380555556
1636,1058616.9269841274
1637,1992544.4797619046
1638,2276262.3341269847
1639,1645839.946031746
1640,11146342.388492063
1641,9153374.591269841
1642,2979656.5773809515
1643,1947616.6063492063
1644,1740711.4003968257
1645,1153744.6324676701
1646,3323406.5369047625
1647,865357.773809524
1648,1277508.5718253965
1649,2156724.6865079366
1650,694961.5527777779
1651,1174891.872222222
1652,676159.4412087911
1653,1145204.0945120298
1654,1537697.2194444444
1655,1142721.733333333
1656,8033174.951984126
1657,1275539.7797619046
1658,2390162.810403485
1659,3172575.413492063
1660,1733369.9337301587
1661,1867640.2825396825
1662,2332387.766666666
1663,9233058.769047622
1664,1014389.9843101343
1665,1111354.538888889
1666,1077752.312301587
1667,3512017.4214285705
1668,951548.2388888889
1669,1814105.2595238092
1670,2909524.174206349
1671,957149.619047619
1672,1721588.7611111111
1673,1889984.195454546
1674,5134262.890476191
1675,2365079.1772588524
1676,934307.343253968
1677,2835446.964285715
1678,1473854.5343842178
1679,1342840.1690476192
1680,1824713.809523809
1681,2683754.0317460313
1682,1975557.5734126987
1683,2746233.592857144
1684,1420891.626984127
1685,3512017.4214285705
1686,2178083.757538228
1687,699139.2571428571
1688,2075923.0787740033
1689,1241890.7039072039
1690,1333456.7710678212
1691,2190096.0234126984
1692,4680016.678174603
1693,2369224.564855977
1694,3451857.9484126987
1695,1974783.8849206353
1696,2111437.4989010985
1697,1372293.1706349207
1698,1596232.2237166404
1699,1266920.4350161082
1700,3478013.5944444444
1701,2684778.623091316
1702,3594124.527777778
1703,1435022.2826770449
1704,1611380.7880952382
1705,8322536.61626984
1706,2355416.8865079363
1707,6725937.809523812
1708,14988176.326190474
1709,12573006.237337664
1710,2369135.0426129424
1711,11198463.57579365
1712,3491198.0904761907
1713,3225774.3945887447
1714,1826917.5781746032
1715,3603339.4448412703
1716,2844806.49563492
1717,1156787.0222222223
1718,1590503.0464590965
1719,2263325.881349206
1720,888625.3738095235
1721,1288255.9273809525
1722,5276715.382539683
1723,2152878.1563492063
1724,1986359.7751167133
1725,1600807.6698412702
1726,12677043.302380951
1727,784464.8031746031
1728,1625506.4257936508
1729,1307662.6365079365
1730,8936304.287301585
1731,1607390.838095238
1732,1986220.327336552
1733,4309016.664285714
1734,1731372.4634453785
1735,1724137.724603175
1736,2787832.1984126973
1737,1143537.4301587301
1738,2034496.392063492
1739,782325.2833333333
1740,5381194.777777777
1741,1884303.98997114
1742,2679023.1071428573
1743,2943886.6892857146
1744,989331.2468253965
1745,3961458.3539682543
1746,1380555.597222222
1747,3092764.739896215
1748,12825656.045238096
1749,953040.2650793649
1750,2198013.3301587305
1751,1299520.642063492
1752,4004994.677777778
1753,1338164.5986291487
1754,1226370.6428571427
1755,1160156.137044818
1756,3354133.917857142
1757,702650.2014430015
1758,14315730.249999998
1759,24715885.7781746
1760,1196948.2674603176
1761,1683931.3662698409
1762,7977849.663095239
1763,2700793.412157288
1764,1585178.0408730153
1765,1735621.67991453
1766,5937206.064682539
1767,2039600.88968254
1768,6090586.717857143
1769,2538945.2606782108
1770,1143537.4301587301
1771,8383469.797222221
1772,24658529.138095237
1773,1502897.1912698413
1774,875432.5174603178
1775,1576953.1402694527
1776,1153744.6324676701
1777,1058444.513797314
1778,2792754.799206348
1779,1927711.4119047616
1780,1940898.7627543095
1781,1045513.4182539684
1782,1719577.6157647907
1783,880497.0619047618
1784,3897654.399999999
1785,1690004.5654761905
1786,4118082.095062317
1787,1377198.9158730158
1788,1422061.7047619044
1789,925007.13968254
1790,10554253.897222223
1791,1697843.9672438672
1792,3478037.5630952376
1793,2681944.458333334
1794,1443182.1713369966
1795,2103782.91031746
1796,886903.7650793649
1797,1714141.4780663783
1798,1252557.3428571424
1799,3815388.0317460317
1800,1640631.6251323274
1801,2053394.3931318682
1802,1702376.5
1803,2193971.003571429
1804,1876068.530952381
1805,1359314.5595238095
1806,851568.7452380954
1807,1867640.2825396825
1808,1310006.6222222222
1809,3868244.218145743
1810,1326194.1230158734
1811,940445.6007936507
1812,5217158.428571429
1813,4354449.799374237
1814,3757959.527777778
1815,1933469.5059523806
1816,6372151.080280831
1817,6601789.975396826
1818,983025.4126984127
1819,7295676.571825397
1820,1715887.847313797
1821,2708153.5761904763
1822,707990.8460317461
1823,6660709.248809525
1824,5551433.290551114
1825,1230549.7706253028
1826,859148.2047619048
1827,1838659.976443001
1828,2079622.613492064
1829,1004580.9833333333
1830,1941693.0150793649
1831,2674496.934126985
1832,4184719.4674603175
1833,6088399.546459097
1834,4313764.125252525
1835,1254947.251984127
1836,2201544.807503607
1837,1381753.0238095238
1838,3321117.7744005998
1839,1339502.1797619045
1840,1552334.381746032
1841,14912505.82142857
1842,1433599.733864119
1843,29941084.73134921
1844,1411437.4804334557
1845,3631162.3479437237
1846,1366085.16984127
1847,1816347.7361111108
1848,1484729.8444444449
1849,2309260.172619048
1850,906888.2142857143
1851,1865890.6369047621
1852,1922343.9932058654
1853,3667914.3331054356
1854,1584804.81984127
1855,1216266.1765873013
1856,2487035.779184704
1857,3994914.6134920637
1858,2697658.78015873
1859,3098827.9073593086
1860,20843889.267857146
1861,1088140.3019841271
1862,1738524.5016016662
1863,11126415.538095241
1864,1511411.3829365086
1865,2005290.2365079364
1866,2557751.6438662643
1867,1449143.9067460313
1868,3614191.294444444
1869,1965064.2318405672
1870,1408313.8523809523
1871,2400390.4515761198
1872,1356648.0976190479
1873,2006320.361111111
1874,3094627.8365405495
1875,8127675.853174602
1876,857545.4202380953
1877,3094627.8365405495
1878,1698339.7849392868
1879,10481116.158333333
1880,2739492.357936507
1881,2163412.7376984125
1882,1133460.1543650792
1883,3370391.227852576
1884,2231536.4444444445
1885,1996294.494444444
1886,3091677.559920635
1887,9091325.219047617
1888,1139958.4793650792
1889,3245895.1698717945
1890,1582469.2822263993
1891,1026709.3392857143
1892,1312553.205050505
1893,1668734.260714286
1894,2933648.0187950935
1895,996363.2184981686
1896,2304739.336568987
1897,2209639.8920634924
1898,1243115.3492673994
1899,2553808.0369047616
1900,2649071.0083333333
1901,2914669.2972222213
1902,1073643.8408424906
1903,1521939.6785714286
1904,1379792.559466193
1905,1261055.8543650794
1906,922089.8267094019
1907,1137549.6325396826
1908,3113232.7015873017
1909,5286848.292460318
1910,838717.2392857142
1911,5937460.520238094
1912,3378150.95450938
1913,1817040.4825036076
1914,2655006.657142857
1915,2420547.2380536133
1916,915033.3817460318
1917,2844346.0059829056
1918,2763891.803174603
1919,4316687.358838385
1920,1588109.5396825396
1921,19790346.61507936
1922,3021507.2317460314
1923,1150959.461904762
1924,1802329.742857143
1925,1558671.5702380952
1926,2408473.0071428576
1927,1833995.05952381
1928,1007983.2142857141
1929,2619768.157142857
1930,1432134.1714285715
1931,2017240.4023809521
1932,1781276.8309163058
1933,866210.5242063493
1934,28155032.4452381
1935,1244411.4134920635
1936,2417274.5809523812
1937,1097450.2833333332
1938,741722.407142857
1939,1213928.4500000002
1940,982406.8511904761
1941,1566639.4154761902
1942,1021122.0976190477
1943,9308563.619047618
1944,2382301.3642857145
1945,1705261.8404761904
1946,1553128.3976190474
1947,1379371.3947191697
1948,3535086.504761904
1949,2072712.6037740035
1950,10442879.532539682
1951,1033306.1091269841
1952,2753452.434715284
1953,3531359.5730158715
1954,1186415.657142857
1955,1018314.0436507933
1956,10531566.42261905
1957,4721460.6095238095
1958,4995363.41984127
1959,1564989.0914926575
1960,1918210.5696969691
1961,3274399.5158730154
1962,1477499.9555555552
1963,4893048.295238095
1964,1023115.2996031743
1965,2616890.9206349207
1966,4054401.467857143
1967,763276.5166666666
1968,2362727.521031746
1969,1757389.2448412701
1970,1381998.9011904765
1971,1346115.1944444445
1972,2738953.9096808415
1973,2186168.146031746
1974,2985033.963347764
1975,2428193.6920634923
1976,687326.4992063493
1977,10178051.001190476
1978,2002924.1658008655
1979,1223827.9623015877
1980,1596232.2237166404
1981,3993819.011111111
1982,1699309.787301588
1983,2148214.221031746
1984,1754240.8277921425
1985,3824178.8900109474
1986,2573043.526190476
1987,1153744.6324676701
1988,8674644.040079365
1989,4428385.547222221
1990,868835.282142857
1991,2959725.476190476
1992,935617.9753968257
1993,1275539.7797619046
1994,3207001.0612443127
1995,2838813.656024531
1996,1999167.251190476
1997,2377372.8683608063
1998,1203484.5210317457
1999,1104569.7428478384
2000,1571388.9988095239
2001,1719359.2825396827
2002,700333.2523809524
2003,8231211.3018925525
2004,2274421.6896825396
2005,1037565.6222222223
2006,1959898.8079365077
2007,846628.4813492063
2008,2016745.270238096
2009,14062901.718253965
2010,843890.4357142859
2011,1705143.7626984122
2012,1037858.090079365
2013,7868571.93253968
2014,2327157.6202380955
2015,3124527.024603175
2016,35188921.3638889
2017,2256820.3789682537
2018,953224.2119047618
2019,1924827.4119047618
2020,1405731.1436507937
2021,1062283.4269300143
2022,680424.0543650793
2023,6444225.792063491
2024,18022089.455158725
2025,1332502.102380952
2026,705543.2612942612
2027,5304518.102380953
2028,4401388.8273809515
2029,1416134.067857143
2030,4896115.38452381
2031,2383012.0511904764
2032,3778363.1337301587
2033,2874761.596031746
2034,1321728.5915223667
2035,7458841.809451662
2036,3099116.846031746
2037,2753452.434715284
2038,1940605.0075224862
2039,839214.3210317461
2040,2178489.7992063495
2041,2158700.2170634917
2042,1429134.1738095237
2043,1439887.5333405158
2044,1981508.8539682543
2045,1253002.251190476
2046,1969254.2178571434
2047,1300062.5337301588
2048,842725.9547619047
2049,3044228.6014346764
2050,1299860.7936507936
2051,2696980.354845155
2052,33625299.84310133
2053,1226309.2107142857
2054,2002456.58015873
2055,1157087.312964813
2056,2703552.319047619
2057,2327936.905672269
2058,10542913.046031745
2059,1196367.5785714283
2060,1250259.4626984126
2061,6894595.059523809
2062,3108262.7571720593
2063,5425813.89047619
2064,1136643.2714285715
2065,1990073.3843795091
2066,4396532.526587301
2067,3826295.1987789995
2068,1349077.0577922072
2069,1116301.394355421
2070,1093683.1230158734
2071,1062468.0115079365
2072,841819.1150793651
2073,1532093.7833333334
2074,5005890.95079365
2075,3450588.6134920632
2076,1903619.7603174606
2077,4362125.734126982
2078,3179589.591666667
2079,2266288.4495671
2080,3953541.870634922
2081,1303630.3345238096
2082,1624251.595238095
2083,2106516.621031746
2084,3687489.417857143
2085,758758.6531746031
2086,2374385.223809524
2087,1379371.3947191697
2088,1033071.6130952381
2089,2412782.9084249083
2090,3946536.916666667
2091,1575600.0260450798
2092,18228664.346031744
2093,815862.0344017096
2094,4064405.50873016
2095,3826709.2265873016
2096,1210975.3994588745
2097,5227642.07900433
2098,1597117.8337427194
2099,3988680.349084248
2100,13817015.78690476
2101,3906995.8769841264
2102,1979018.1611111113
2103,5642783.383730157
2104,3396707.3142857146
2105,1305380.4761904764
2106,824260.0388888889
2107,3172575.413492063
2108,3034738.7817460317
2109,1219604.6404761905
2110,866235.2190476189
2111,933556.0486286532
2112,2404955.1619047616
2113,942514.7071428574
2114,3904218.94920635
2115,2432740.653174603
2116,3245895.1698717945
2117,1679174.2992063486
2118,1062468.0115079365
2119,6044609.967460317
2120,1083329.803174603
2121,1977747.7146825404
2122,2765844.7035714285
2123,1028552.9615079365
2124,1031955.5984126983
2125,1714141.4780663783
2126,2773017.4059523805
2127,2066270.6357142862
2128,1336812.1404761905
2129,8536001.67063492
2130,708158.495238095
2131,1723013.1226190478
2132,2576404.5722222226
2133,5220592.036507937
2134,9621957.64069264
2135,3578274.6825396824
2136,2569966.2567460313
2137,1632942.1402582554
2138,1497083.3884920634
2139,1506360.6067460321
2140,10553932.515176978
2141,1772066.1079365076
2142,2965193.2411324773
2143,1642780.8007936508
2144,5498593.297619048
2145,1061513.4710923925
2146,2043261.638888889
2147,1478021.2876984123
2148,2423815.698107449
2149,1132735.5876984126
2150,2135390.4523809524
2151,1217994.8976190474
2152,1488516.2333333334
2153,5681148.037301588
2154,2497889.147406365
2155,1086081.0853174604
2156,1099441.6333333333
2157,1685658.6611111108
2158,1307648.4035714285
2159,3506315.735497836
2160,1370195.2445485636
2161,2481698.8365079365
2162,5008766.258333334
2163,2468986.5291954805
2164,2497920.76031746
2165,987276.5785714285
2166,1736324.311111111
2167,1351810.5699804754
2168,1764868.5936507934
2169,1474540.5773809522
2170,5907700.991666666
2171,2317164.071428571
2172,2016745.270238096
2173,4033313.7849206347
2174,7413188.600396828
2175,1467481.967460318
2176,4737234.711904761
2177,3473311.724495439
2178,7066668.035461758
2179,1067018.0773448774
2180,2005978.897182338
2181,5226811.054761905
2182,6908210.541269842
2183,3770216.303571428
2184,1895536.0662087912
2185,1557546.1781746033
2186,2343515.2404761906
2187,1477867.964285715
2188,2753452.434715284
2189,1933881.7293650797
2190,2591543.5119047617
2191,3641133.4952380974
2192,838888.7761904763
2193,3607979.3849206353
2194,2054057.2158730158
2195,1817249.0444444441
2196,2161879.203174603
2197,1729369.8706349207
2198,2014852.3346472972
2199,1906028.457142857
2200,1679011.7666666666
2201,2548163.939285714
2202,3131256.0619047624
2203,2548483.0773809524
2204,1884732.2448051947
2205,1638001.9541666668
2206,1936154.178968254
2207,4939569.943650794
2208,1427409.014123377
2209,1353386.9531746036
2210,1568641.4154761902
2211,2540883.8527777772
2212,1318276.8392857146
2213,2111785.5579365073
2214,1244920.5468253966
2215,1979952.9724664232
2216,892637.2345238095
2217,1323585.0055789798
2218,1618757.2150793653
2219,1991060.7261904764
2220,1750702.0075396823
2221,3962674.0047619045
2222,1416803.3638888886
2223,2199162.8950577206
2224,3739641.4749999996
2225,4457121.06111111
2226,8728647.726984126
2227,921045.5714285716
2228,3401783.4789682548
2229,3158089.6650793646
2230,3870383.282972583
2231,1719577.6157647907
2232,2858211.6781135527
2233,1701750.8714285716
2234,1553653.741666667
2235,1510703.79047619
2236,3642577.4912698404
2237,1263092.2698412696
2238,9806137.908333333
2239,3611500.2779942276
2240,1769440.717460317
2241,2753452.434715284
2242,4345279.28626911
2243,2943413.9913461534
2244,3476821.3273809515
2245,1396902.6035714287
2246,9642509.37738095
2247,1574918.7376262622
2248,2672678.547222222
2249,2138859.1472222223
2250,13798471.983333334
2251,1941598.6551587298
2252,1189145.4857142856
2253,1455667.1654761909
2254,1976902.4681318686
2255,1036156.8116259117
2256,847162.0944444443
2257,2362876.1021672757
2258,1413190.5785714283
2259,1194591.5384615385
2260,1446024.2468253968
2261,1604202.1396825397
2262,1600679.0706349204
2263,6639461.369047619
2264,982431.0626984128
2265,1602065.1174603177
2266,3245303.9055555556
2267,1303184.1825396824
2268,2623765.2098845593
2269,1535881.2563492062
2270,2898526.2797619044
2271,4746200.818686869
2272,2043780.467693744
2273,2198207.492857143
2274,1211287.9942002445
2275,6101707.684126982
2276,2005502.2909035408
2277,1208821.7708419596
2278,2735684.0051587294
2279,1504880.457539683
2280,2504412.59047619
2281,5878522.444841269
2282,1995379.5749999997
2283,1260325.861183261
2284,1628858.0240896363
2285,2367061.1637017224
2286,7412028.029761905
2287,1211447.1214285714
2288,1655116.6484185113
2289,1785922.0408258408
2290,1730875.0299117547
2291,2590321.865550944
2292,7253691.3489538245
2293,1696405.741269841
2294,1415466.3214285711
2295,3478013.5944444444
2296,1719306.2174603166
2297,3172707.620238095
2298,2941301.26517094
2299,2967182.85
2300,1436910.00952381
2301,39622015.45238095
2302,39313017.369444445
2303,5584164.2421245435
2304,1497418.1706349207
2305,2268330.58452381
2306,2451990.2420634925
2307,855790.9067460318
2308,5250218.634920636
2309,3528813.7857142864
2310,1086737.286111111
2311,2313495.7710317457
2312,1220851.8410609858
2313,1650964.2515873015
2314,1715962.2006105005
2315,3043261.9182539685
2316,14641847.73174603
2317,5713511.625396826
2318,1750702.0075396823
2319,884883.9500000002
2320,1098470.5206349208
2321,5868506.305158729
2322,1444813.5684368322
2323,2695202.2309523807
2324,1039638.6587301585
2325,4067837.5884920633
2326,1088514.1667887669
2327,1599430.4309523809
2328,720233.848015873
2329,1884804.0161794093
2330,2905415.076984128
2331,1351810.5699804754
2332,7271055.585714285
2333,1653811.288095238
2334,1628480.1900183146
2335,1607889.9416666662
2336,2926426.7087301593
2337,1599430.4309523809
2338,1036821.7085775338
2339,1363253.836507936
2340,1197651.4225829726
2341,2098286.9428571425
2342,2365079.1772588524
2343,6705165.411904763
2344,2657513.156746032
2345,1157765.076190476
2346,5611794.311111111
2347,8844856.02222222
2348,1328963.1936147187
2349,1754487.7496031753
2350,2110517.267513003
2351,3518502.6666666674
2352,1425986.884645909
2353,1463471.4119047618
2354,1463471.4119047618
2355,1200800.958333333
2356,2068380.7541181038
2357,1485604.8269841268
2358,4136139.6357142846
2359,1264042.6749639253
2360,1920044.720238095
2361,2086058.5976190479
2362,15252557.036904762
2363,1224451.1531746034
2364,1469980.4904761908
2365,1554906.1309523808
2366,2312163.6567460317
2367,1321893.452194211
2368,2035408.9424963924
2369,1440432.728571429
2370,1444388.4075531494
2371,844939.2456349204
2372,1240064.1746031747
2373,1432026.9706349203
2374,1584031.8166666667
2375,5499993.434920635
2376,32833236.86428572
2377,2906536.3845238094
2378,2006845.8928571432
2379,1697478.95
2380,1701386.1158730162
2381,935353.1242063493
2382,2881853.6820818065
2383,948928.5158730159
2384,892151.6833333335
2385,1444050.4170634924
2386,4709787.714010989
2387,3212447.825793651
2388,2911141.844047619
2389,3602899.2400793643
2390,3718457.3821428567
2391,2339809.5579365077
2392,10609027.405952383
2393,1407043.31468254
2394,2827724.0357142854
2395,2071030.7746031743
2396,1319387.44047619
2397,1908570.184111313
2398,1881133.530285942
2399,1063244.0404761909
2400,7153824.739285713
2401,4279502.934126984
2402,9607032.122222224
2403,1300067.4103174603
2404,1112127.8746031749
2405,1807882.673809524
2406,1196611.2392857142
2407,1778451.6076007325
2408,1029297.1289682537
2409,1452272.7447330449
2410,4165520.1627747263
2411,1370437.0515873015
2412,1988593.3369047618
2413,1228247.3436507937
2414,1235759.7893162393
2415,1932359.7246031747
2416,777926.9416666665
2417,4289651.185897436
2418,3005669.2720238096
2419,3426231.0714285728
2420,26380670.021703295
2421,802643.9861111114
2422,2535460.770437134
2423,5118451.915476191
2424,1801703.022222222
2425,1524982.6936507937
2426,1080771.7158730158
2427,1365021.3134920637
2428,1837779.5999999996
2429,1209453.7541847036
2430,1108650.6559523807
2431,1254843.2202380954
2432,1736898.3103174602
2433,2051476.5011904764
2434,3021528.7233803775
2435,4306125.65
2436,1534148.892857143
2437,704641.6873015873
2438,1908570.184111313
2439,5362244.425396827
2440,3810264.3126984136
2441,4712799.6683982685
2442,6019207.191666666
2443,1142681.1412698412
2444,1075276.2595238094
2445,1033827.7938034188
2446,2739220.30989011
2447,2237369.3349206345
2448,1622566.963095238
2449,1331678.6579365078
2450,10263521.695238099
2451,2457832.4092287077
2452,692762.8408730158
2453,2607336.816228234
2454,2225768.998214286
2455,5849439.5134920655
2456,1034739.23003108
2457,2389042.430952381
2458,1285586.911904762
2459,1281209.1341269843
2460,1405602.5388888884
2461,892581.4695313758
2462,1348966.1753968254
2463,1424987.0333333334
2464,1059684.9452380952
2465,1252409.365079365
2466,1698339.7849392868
2467,1794095.7
2468,1908189.2452380953
2469,2121669.315567765
2470,3145937.7233044724
2471,943493.2718253967
2472,56911800.82824676
2473,1875659.8373015875
2474,1287085.6932539681
2475,5183297.088816738
2476,1098382.1658730158
2477,1087141.4726190476
2478,2570856.3711760463
2479,1940898.7627543095
2480,2255270.0341269844
2481,1469433.375
2482,17360118.173412696
2483,1987521.9964285714
2484,1679405.0160110423
2485,2810987.1630952377
2486,1052293.599206349
2487,811528.115873016
2488,1003990.7136358524
2489,3736057.0464285705
2490,1826344.5361111118
2491,1842661.2515172735
2492,1501290.4492063494
2493,3071501.0934284674
2494,2439521.736111111
2495,2100013.957539683
2496,9904676.564285714
2497,2914524.1396825407
2498,3598789.489285713
2499,4342238.478715729
2500,963469.18519536
2501,1155685.2345238095
2502,2388094.442460317
2503,796578.9337301586
2504,2394120.033333333
2505,2508560.9580086577
2506,7120755.365079366
2507,74800000.0
2508,9415218.377380952
2509,1750551.9222222222
2510,1849890.127380953
2511,2008947.6309523815
2512,3073545.2412698413
2513,804452.3607142856
2514,1187523.1250000002
2515,1882902.8063492065
